XCoord,YCoord,OBJECTID,XCOORD,YCOORD,ID,ID2,X,Y,WHITE,HISP,BLWPOV,MEDINC,UPTOHIGH,INS,MEDICARE,MEDICAID,URBAN1,URBAN2,BORDER2,DISTANCE1,DISTANCE2,DISTANCE
1748404.62800000,7599168.19400000,3687,1748404.628000,7599168.194000,1500000US482511302111,482511000000.000000,1748404.628000,7599168.194000,0.993251,0.092238,0.080089,5.004201,0.284887,0.818148,0.032996,0.090364,0,1,0,17869.925723,17869.925723,17869.925723
1744020.75100000,7599588.76800000,3688,1744020.751000,7599588.768000,1500000US482511302141,482511000000.000000,1744020.751000,7599588.768000,0.978560,0.055825,0.019518,4.907417,0.300173,0.903722,0.055421,0.050162,0,1,0,18285.874091,18285.874091,17192.546164
1753268.94600000,7599849.81700000,3689,1753268.946000,7599849.817000,1500000US482511302071,482511000000.000000,1753268.946000,7599849.817000,0.992372,0.154081,0.170843,4.835139,0.467685,0.704805,0.144165,0.031274,0,1,0,17531.379049,17531.379049,17531.379049
1739707.95900000,7600482.21700000,3690,1739707.959000,7600482.217000,1500000US482511302123,482511000000.000000,1739707.959000,7600482.217000,0.981509,0.205353,0.072848,4.717046,0.718323,0.582968,0.042822,0.216058,0,1,0,17920.756459,17920.756459,16368.140086
1759842.89800000,7601117.14100000,3691,1759842.898000,7601117.141000,1500000US482511304062,482511000000.000000,1759842.898000,7601117.141000,0.969261,0.033355,0.087092,4.792490,0.528423,0.964029,0.066710,0.033355,0,1,0,14517.469110,14517.469110,13480.337737
1755878.23700000,7601360.09000000,3692,1755878.237000,7601360.090000,1500000US482511304061,482511000000.000000,1755878.237000,7601360.090000,0.937995,0.096452,0.031472,4.925895,0.323805,0.743024,0.059249,0.056493,1,1,0,16843.303830,16843.303830,15883.471441
1750921.92300000,7601492.64500000,3693,1750921.923000,7601492.645000,1500000US482511302072,482511000000.000000,1750921.923000,7601492.645000,0.935111,0.035556,0.002320,4.925028,0.339686,0.929778,0.158222,0.053333,1,1,0,15558.937862,15558.937862,15558.937862
1753187.41900000,7602780.63900000,3694,1753187.419000,7602780.639000,1500000US482511302075,482511000000.000000,1753187.419000,7602780.639000,0.825115,0.097304,0.014337,4.851515,0.222222,0.947403,0.019066,0.000000,1,1,0,14657.436857,14657.436857,14657.436857
1750255.59300000,7602895.50800000,3695,1750255.593000,7602895.508000,1500000US482511302083,482511000000.000000,1750255.593000,7602895.508000,0.952960,0.080338,0.138770,4.689273,0.450000,0.860994,0.045983,0.133192,1,1,0,14115.755225,14115.755225,14115.755225
1746498.52300000,7603093.34100000,3696,1746498.523000,7603093.341000,1500000US482511302152,482511000000.000000,1746498.523000,7603093.341000,0.858679,0.090246,0.062585,4.932798,0.310659,0.888975,0.016577,0.117194,0,1,0,14249.221588,14249.221588,14249.221588
1751465.63800000,7603987.71600000,3697,1751465.638000,7603987.716000,1500000US482511302081,482511000000.000000,1751465.638000,7603987.716000,0.947909,0.041820,0.000000,4.885994,0.287406,0.905356,0.039618,0.000000,1,1,0,13139.673102,13139.673102,13139.673102
1750047.84100000,7604203.47400000,3698,1750047.841000,7604203.474000,1500000US482511302084,482511000000.000000,1750047.841000,7604203.474000,0.987929,0.073698,0.097606,4.790180,0.461604,0.801501,0.056617,0.069577,1,1,0,12800.603438,12800.603438,12800.603438
1756669.57300000,7604298.12600000,3699,1756669.573000,7604298.126000,1500000US482511304054,482511000000.000000,1756669.573000,7604298.126000,1.000000,0.000000,0.000000,4.944389,0.172619,0.720629,0.025902,0.037003,0,1,0,14525.148322,14525.148322,13387.522875
1753599.79400000,7604334.07000000,3700,1753599.794000,7604334.070000,1500000US482511302074,482511000000.000000,1753599.794000,7604334.070000,0.986939,0.043157,0.042122,5.041744,0.137157,0.946053,0.000000,0.017604,1,1,0,13274.016860,13274.016860,13274.016860
1743529.40000000,7604339.24000000,3701,1743529.400000,7604339.240000,1500000US482511302151,482511000000.000000,1743529.400000,7604339.240000,0.952321,0.018193,0.032787,4.870673,0.306632,0.951066,0.019448,0.058344,0,1,0,14045.955455,14045.955455,12416.979922
1749407.85200000,7604573.03900000,3702,1749407.852000,7604573.039000,1500000US482511302043,482511000000.000000,1749407.852000,7604573.039000,0.950676,0.014189,0.128857,4.685831,0.425577,0.743243,0.052703,0.236486,1,1,0,12425.606352,12425.606352,12425.606352
1750431.34600000,7604951.00000000,3703,1750431.346000,7604951.000000,1500000US482511302082,482511000000.000000,1750431.346000,7604951.000000,0.980583,0.044383,0.091176,4.531760,0.500000,0.864078,0.102635,0.041609,1,1,0,12073.279566,12073.279566,12073.279566
1748981.90300000,7604961.44800000,3704,1748981.903000,7604961.448000,1500000US482511302042,482511000000.000000,1748981.903000,7604961.448000,0.986584,0.074303,0.039267,4.775122,0.371585,0.918473,0.021672,0.113519,1,1,0,12052.224879,12052.224879,12052.224879
1748288.00300000,7605408.28000000,3705,1748288.003000,7605408.280000,1500000US482511302041,482511000000.000000,1748288.003000,7605408.280000,0.955907,0.169063,0.029444,4.917747,0.305793,0.877786,0.017733,0.064821,1,1,0,11664.677648,11664.677648,11664.677648
1750083.02500000,7605487.62800000,3706,1750083.025000,7605487.628000,1500000US482511302054,482511000000.000000,1750083.025000,7605487.628000,0.988095,0.218750,0.172249,4.517420,0.476071,0.668155,0.023810,0.032738,1,1,0,11518.619843,11518.619843,11518.619843
1751177.11000000,7605652.90700000,3707,1751177.110000,7605652.907000,1500000US482511302073,482511000000.000000,1751177.110000,7605652.907000,1.000000,0.000000,0.220280,4.750123,0.302222,0.817507,0.048961,0.016320,1,1,0,11450.572212,11450.572212,11450.572212
1755896.24500000,7605861.09500000,3708,1755896.245000,7605861.095000,1500000US482511304052,482511000000.000000,1755896.245000,7605861.095000,1.000000,0.064238,0.000000,4.924062,0.335743,0.933775,0.101325,0.011921,1,1,0,12783.556311,12783.556311,12697.105845
1749936.26800000,7606022.68100000,3709,1749936.268000,7606022.681000,1500000US482511302053,482511000000.000000,1749936.268000,7606022.681000,0.777908,0.173913,0.202952,4.624107,0.264650,0.774614,0.032028,0.170819,1,1,0,10978.792473,10978.792473,10978.792473
1750487.37500000,7606343.60100000,3710,1750487.375000,7606343.601000,1500000US482511302052,482511000000.000000,1750487.375000,7606343.601000,0.964384,0.169863,0.088692,4.616738,0.383621,0.785388,0.057534,0.033790,1,1,0,10688.662666,10688.662666,10688.662666
1748972.14700000,7606374.97200000,3711,1748972.147000,7606374.972000,1500000US482511302051,482511000000.000000,1748972.147000,7606374.972000,0.926435,0.093775,0.066163,4.805542,0.339806,0.879547,0.061439,0.063056,1,1,0,10641.521688,10641.521688,10641.521688
1748330.29200000,7607018.58300000,3712,1748330.292000,7607018.583000,1500000US484391110163,484391000000.000000,1748330.292000,7607018.583000,0.850691,0.217322,0.000000,5.066829,0.242588,0.718916,0.019660,0.000000,1,1,0,10061.053518,10061.053518,10061.053518
1750407.39600000,7607582.37700000,3713,1750407.396000,7607582.377000,1500000US484391110161,484391000000.000000,1750407.396000,7607582.377000,0.909432,0.125938,0.098320,4.829304,0.298353,0.921222,0.037871,0.087174,1,1,0,9447.508892,9447.508892,9447.508892
1746131.88400000,7607752.99600000,3714,1746131.884000,7607752.996000,1500000US484391110083,484391000000.000000,1746131.884000,7607752.996000,0.725254,0.163121,0.162242,4.866842,0.285488,0.873882,0.023743,0.143694,1,1,0,9879.446371,9879.446371,9788.401826
1748934.37100000,7607918.07900000,3715,1748934.371000,7607918.079000,1500000US484391110162,484391000000.000000,1748934.371000,7607918.079000,0.896734,0.120477,0.039563,4.935532,0.275463,0.851721,0.039276,0.024272,1,1,0,9104.502487,9104.502487,9104.502487
1747640.73600000,7608112.35900000,3716,1747640.736000,7608112.359000,1500000US484391110151,484391000000.000000,1747640.736000,7608112.359000,0.882088,0.022502,0.046729,4.733735,0.323120,0.857786,0.099910,0.151215,1,1,0,9101.910793,9101.910793,9101.910793
1756608.14100000,7608167.51600000,3717,1756608.141000,7608167.516000,1500000US484391112041,484391000000.000000,1756608.141000,7608167.516000,0.972065,0.179495,0.064057,4.833746,0.398445,0.798514,0.051412,0.081426,1,1,0,11261.295629,11261.295629,10548.211381
1752984.57600000,7608206.36000000,3718,1752984.576000,7608206.360000,1500000US484391112042,484391000000.000000,1752984.576000,7608206.360000,0.900521,0.170287,0.069666,4.822031,0.128440,0.841877,0.029105,0.079930,0,1,0,9413.050139,9413.050139,9413.050139
1748759.28300000,7608933.89200000,3719,1748759.283000,7608933.892000,1500000US484391110152,484391000000.000000,1748759.283000,7608933.892000,0.684174,0.081933,0.040254,4.920817,0.328390,0.778011,0.004902,0.039916,1,1,0,8108.591608,8108.591608,8108.591608
1746316.34200000,7609218.64100000,3720,1746316.342000,7609218.641000,1500000US484391110082,484391000000.000000,1746316.342000,7609218.641000,0.991781,0.120548,0.027778,4.802869,0.352399,0.908219,0.027397,0.000000,1,1,0,8450.028703,8450.028703,8450.028703
1748195.48900000,7609780.10900000,3721,1748195.489000,7609780.109000,1500000US484391110132,484391000000.000000,1748195.489000,7609780.109000,0.923483,0.050132,0.115809,4.620386,0.381455,0.843008,0.031662,0.323879,1,1,0,7355.654392,7355.654392,7355.654392
1749070.65500000,7610436.12600000,3722,1749070.655000,7610436.126000,1500000US484391110131,484391000000.000000,1749070.655000,7610436.126000,0.605087,0.274699,0.026424,4.783696,0.332332,0.754358,0.016090,0.104049,1,1,0,6583.547102,6583.547102,6583.547102
1755732.76200000,7610875.66800000,3723,1755732.762000,7610875.668000,1500000US484391112031,484391000000.000000,1755732.762000,7610875.668000,0.817036,0.071573,0.055470,4.840927,0.315534,0.956653,0.089718,0.022177,0,1,0,8651.994522,8651.994522,8651.994522
1746206.34000000,7611074.41400000,3724,1746206.340000,7611074.414000,1500000US484391110081,484391000000.000000,1746206.340000,7611074.414000,0.742669,0.271628,0.081197,4.824815,0.466360,0.623840,0.037133,0.060156,1,1,0,6834.922348,6834.922348,6834.922348
1752537.17600000,7611077.49500000,3725,1752537.176000,7611077.495000,1500000US484391112032,484391000000.000000,1752537.176000,7611077.495000,0.772628,0.187603,0.091324,4.835855,0.450158,0.806332,0.078437,0.144894,1,1,0,6599.954812,6599.954812,6599.954812
1758070.39000000,7611906.42900000,3726,1758070.390000,7611906.429000,1500000US484391113012,484391000000.000000,1758070.390000,7611906.429000,0.985249,0.049785,0.181568,4.719472,0.291732,0.823602,0.058390,0.116165,1,1,0,9866.720674,9866.720674,7147.629612
1749768.21200000,7611942.84600000,3727,1749768.212000,7611942.846000,1500000US484391110133,484391000000.000000,1749768.212000,7611942.846000,0.454040,0.175662,0.117769,4.929705,0.326292,0.793261,0.006869,0.140007,1,1,0,5056.244934,5056.244934,5056.244934
1752615.31000000,7613068.69200000,3728,1752615.310000,7613068.692000,1500000US484391060042,484391000000.000000,1752615.310000,7613068.692000,0.517623,0.106427,0.100467,4.720159,0.415882,0.844875,0.007618,0.173130,1,1,0,4940.977074,4940.977074,4940.977074
1755188.95100000,7613525.97500000,3729,1755188.951000,7613525.975000,1500000US484391060043,484391000000.000000,1755188.951000,7613525.975000,0.539655,0.356897,0.271186,4.639198,0.589365,0.690517,0.053448,0.236207,0,1,0,6563.567988,6563.567988,6563.567988
1748876.95900000,7613987.21300000,3730,1748876.959000,7613987.213000,1500000US484391110054,484391000000.000000,1748876.959000,7613987.213000,0.619492,0.398199,0.094912,4.695683,0.378902,0.777527,0.039070,0.112690,1,1,0,3099.585772,3099.585772,3099.585772
1753213.29200000,7614253.53700000,3731,1753213.292000,7614253.537000,1500000US484391060041,484391000000.000000,1753213.292000,7614253.537000,0.517790,0.420893,0.260623,4.601691,0.725732,0.728993,0.028766,0.189251,1,1,0,4522.232518,4522.232518,4522.232518
1750331.49100000,7614657.30500000,3732,1750331.491000,7614657.305000,1500000US484391110051,484391000000.000000,1750331.491000,7614657.305000,0.540498,0.345794,0.098214,4.787992,0.487730,0.946565,0.016115,0.075488,1,1,0,2445.881230,2445.881230,2445.881230
1748064.05100000,7614966.55900000,3733,1748064.051000,7614966.559000,1500000US484391110052,484391000000.000000,1748064.051000,7614966.559000,0.308810,0.163453,0.413002,4.437449,0.530172,0.677634,0.016903,0.426200,1,1,0,2556.853236,2556.853236,2556.853236
1753753.98500000,7614967.55900000,3734,1753753.985000,7614967.559000,1500000US484391112024,484391000000.000000,1753753.985000,7614967.559000,0.633017,0.414489,0.164179,4.710870,0.561020,0.726841,0.080760,0.249406,1,1,0,4606.827584,4606.827584,4606.827584
1748653.91200000,7615002.57000000,3735,1748653.912000,7615002.570000,1500000US484391110053,484391000000.000000,1748653.912000,7615002.570000,0.428571,0.375971,0.093923,4.716120,0.465708,0.696952,0.005977,0.157800,1,1,0,2215.186091,2215.186091,2215.186091
1755150.03500000,7615036.99800000,3736,1755150.035000,7615036.998000,1500000US484391112023,484391000000.000000,1755150.035000,7615036.998000,0.564779,0.314197,0.143469,4.605499,0.628540,0.731575,0.016292,0.211016,1,1,0,5868.761155,5868.761155,5868.761155
1753122.65000000,7615065.58100000,3737,1753122.650000,7615065.581000,1500000US484391112025,484391000000.000000,1753122.650000,7615065.581000,0.527553,0.470016,0.375000,4.435733,0.537634,0.613452,0.052674,0.262561,1,1,0,4001.384569,4001.384569,4001.384569
1754215.98600000,7615380.85100000,3738,1754215.986000,7615380.851000,1500000US484391112022,484391000000.000000,1754215.986000,7615380.851000,0.764145,0.670057,0.172708,4.639944,0.714824,0.556334,0.049650,0.266709,1,1,0,4873.520714,4873.520714,4873.520714
1755252.22200000,7615619.94400000,3739,1755252.222000,7615619.944000,1500000US484391112021,484391000000.000000,1755252.222000,7615619.944000,0.730956,0.416532,0.150289,4.620823,0.560917,0.711507,0.036467,0.200162,1,1,0,5799.844594,5799.844594,5799.844594
1748690.05600000,7616125.71700000,3740,1748690.056000,7616125.717000,1500000US484391060013,484391000000.000000,1748690.056000,7616125.717000,0.555807,0.269231,0.155752,4.707187,0.459564,0.815988,0.067119,0.078431,1,1,0,1272.924349,1272.924349,1272.924349
1750363.21000000,7616346.88900000,3741,1750363.210000,7616346.889000,1500000US484391060014,484391000000.000000,1750363.210000,7616346.889000,0.741349,0.505768,0.082777,4.675742,0.530216,0.620231,0.039042,0.141970,1,1,0,988.695832,988.695832,988.695832
1755020.90900000,7616564.76500000,3742,1755020.909000,7616564.765000,1500000US484391060044,484391000000.000000,1755020.909000,7616564.765000,0.258653,0.284456,0.321353,4.475729,0.490909,0.649465,0.020138,0.278162,1,1,0,5419.968057,5419.968057,5419.968057
1749182.84600000,7616670.04000000,3743,1749182.846000,7616670.040000,1500000US484391060012,484391000000.000000,1749182.846000,7616670.040000,0.672469,0.396803,0.072222,4.767883,0.377168,0.872734,0.038393,0.000000,1,1,0,544.372358,544.372358,544.372358
1751617.45700000,7617075.85800000,3744,1751617.457000,7617075.858000,1500000US484391060023,484391000000.000000,1751617.457000,7617075.858000,0.044559,0.189374,0.208556,4.607594,0.539291,0.843188,0.059126,0.329906,1,1,0,2000.824243,2000.824243,2000.824243
1753233.57800000,7617495.59600000,3745,1753233.578000,7617495.596000,1500000US484391060021,484391000000.000000,1753233.578000,7617495.596000,0.559603,0.557711,0.269231,4.608590,0.522613,0.595553,0.059130,0.244560,1,1,0,3649.622388,3649.622388,3649.622388
1755053.58500000,7617536.44500000,3746,1755053.585000,7617536.445000,1500000US484391111023,484391000000.000000,1755053.585000,7617536.445000,0.259685,0.386122,0.276316,4.636819,0.502717,0.761601,0.026394,0.350788,1,1,0,5462.109129,5462.109129,5462.109129
1750375.30300000,7617720.04200000,3747,1750375.303000,7617720.042000,1500000US484391060011,484391000000.000000,1750375.303000,7617720.042000,0.500365,0.412108,0.208589,4.606220,0.475661,0.693654,0.014588,0.363239,1,1,0,1046.996239,1046.996239,1046.996239
1755012.79100000,7618362.02900000,3748,1755012.791000,7618362.029000,1500000US484391111022,484391000000.000000,1755012.791000,7618362.029000,0.245863,0.100473,0.195652,4.700522,0.366890,0.706856,0.023641,0.277778,1,1,0,5564.653074,5564.653074,5564.653074
1823131.55200000,7642113.45000000,3749,1823131.552000,7642113.450000,1500000US481130181412,481130000000.000000,1823131.552000,7642113.450000,0.711940,0.095522,0.205379,4.500031,0.234252,0.686567,0.086567,0.122388,0,1,0,6296.893397,6296.893397,6296.893397
1821916.90100000,7642707.64900000,3750,1821916.901000,7642707.649000,1500000US481130181372,481130000000.000000,1821916.901000,7642707.649000,0.372703,0.460630,0.182482,4.971971,0.292842,0.652231,0.039370,0.131234,1,1,0,6682.988128,6682.988128,6682.988128
1822930.38000000,7642712.87000000,3751,1822930.380000,7642712.870000,1500000US481130181413,481130000000.000000,1822930.380000,7642712.870000,0.582329,0.260470,0.179348,4.526029,0.409524,0.588640,0.015491,0.149742,1,1,0,6831.099881,6831.099881,6831.099881
1824173.32100000,7643264.11900000,3752,1824173.321000,7643264.119000,1500000US481130181411,481130000000.000000,1824173.321000,7643264.119000,0.551766,0.380024,0.164062,4.498834,0.539683,0.593179,0.043849,0.026797,0,1,0,6310.033934,6310.033934,6310.033934
1821912.03900000,7643399.43700000,3753,1821912.039000,7643399.437000,1500000US481130181371,481130000000.000000,1821912.039000,7643399.437000,0.487821,0.180128,0.074109,4.791515,0.332195,0.888141,0.023397,0.176923,1,1,0,7373.083257,7373.083257,7373.083257
1819241.96400000,7643608.44800000,3754,1819241.964000,7643608.448000,1500000US481130181184,481130000000.000000,1819241.964000,7643608.448000,0.298028,0.162311,0.010145,5.051554,0.202201,0.824851,0.012838,0.020174,1,1,0,7890.128783,7890.128783,7890.128783
1820853.09500000,7644748.78700000,3755,1820853.095000,7644748.787000,1500000US481130181362,481130000000.000000,1820853.095000,7644748.787000,0.771401,0.119650,0.000000,4.945099,0.402047,0.896887,0.069066,0.000000,1,1,0,7108.329933,7108.329933,7108.329933
1821907.65200000,7644874.01900000,3756,1821907.652000,7644874.019000,1500000US481130181361,481130000000.000000,1821907.652000,7644874.019000,0.757240,0.181146,0.025243,5.004571,0.143266,0.841651,0.057917,0.000000,1,1,0,6308.309714,6308.309714,6308.309714
1823762.47700000,7645084.45300000,3757,1823762.477000,7645084.453000,1500000US481130181351,481130000000.000000,1823762.477000,7645084.453000,0.658136,0.083333,0.056452,4.698970,0.309725,0.734908,0.013780,0.080709,1,1,0,5145.916684,5145.916684,5145.916684
1819317.74500000,7645218.54300000,3758,1819317.745000,7645218.543000,1500000US481130181365,481130000000.000000,1819317.745000,7645218.543000,0.911683,0.174399,0.032457,5.003439,0.381153,0.897708,0.071548,0.057015,1,1,0,7988.818032,7988.818032,7988.818032
1824640.46900000,7645828.18100000,3759,1824640.469000,7645828.181000,1500000US481130181352,481130000000.000000,1824640.469000,7645828.181000,0.634273,0.277077,0.000000,4.846145,0.138788,0.893546,0.017804,0.090504,1,1,0,4136.390973,4136.390973,4136.390973
1820934.48500000,7645849.02000000,3760,1820934.485000,7645849.020000,1500000US481130181363,481130000000.000000,1820934.485000,7645849.020000,0.773823,0.184271,0.155015,4.952821,0.259076,0.789897,0.050517,0.021240,1,1,0,6314.144011,6314.144011,6314.144011
1819567.15900000,7646045.98500000,3761,1819567.159000,7646045.985000,1500000US481130181364,481130000000.000000,1819567.159000,7646045.985000,0.600500,0.025500,0.024602,4.988175,0.128560,0.968500,0.014000,0.030500,1,1,0,7331.786731,7331.786731,7331.786731
1824107.74000000,7646825.06000000,3762,1824107.740000,7646825.060000,1500000US481130181341,481130000000.000000,1824107.740000,7646825.060000,0.700888,0.115808,0.009890,5.022354,0.234844,0.824867,0.052575,0.032682,1,1,0,3440.964161,3440.964161,3440.964161
1821959.67600000,7647189.32400000,3763,1821959.676000,7647189.324000,1500000US481130181331,481130000000.000000,1821959.676000,7647189.324000,0.886792,0.351415,0.000000,4.698205,0.569248,0.682753,0.071203,0.008703,1,1,0,4696.046850,4696.046850,4696.046850
1819229.70500000,7647233.06800000,3764,1819229.705000,7647233.068000,1500000US481130181332,481130000000.000000,1819229.705000,7647233.068000,0.868092,0.255345,0.017143,4.857833,0.379669,0.814845,0.002420,0.066962,1,1,0,7119.469994,7119.469994,7119.469994
1826486.52100000,7647486.26800000,3765,1826486.521000,7647486.268000,1500000US483970403013,483970000000.000000,1826486.521000,7647486.268000,0.731896,0.094981,0.013809,4.989138,0.275095,0.823847,0.033141,0.004323,1,1,0,2367.154376,2367.154376,2367.154376
1824180.89100000,7647973.60800000,3766,1824180.891000,7647973.608000,1500000US481130181343,481130000000.000000,1824180.891000,7647973.608000,0.855098,0.331544,0.136207,4.841122,0.253069,0.723315,0.024448,0.127609,1,1,0,2475.972046,2475.972046,2475.972046
1820717.28500000,7648109.82700000,3767,1820717.285000,7648109.827000,1500000US481130181401,481130000000.000000,1820717.285000,7648109.827000,0.722934,0.190920,0.013937,5.000386,0.283636,0.937136,0.055879,0.067520,1,1,0,5424.574269,5424.574269,5424.574269
1825317.64000000,7648210.83600000,3768,1825317.640000,7648210.836000,1500000US483970403012,483970000000.000000,1825317.640000,7648210.836000,0.805385,0.172308,0.044619,4.849254,0.362092,0.810769,0.016154,0.106923,1,1,0,1661.703411,1661.703411,1661.703411
1824804.31800000,7648381.32800000,3769,1824804.318000,7648381.328000,1500000US481130181342,481130000000.000000,1824804.318000,7648381.328000,0.681948,0.000000,0.000000,4.899580,0.277519,0.927412,0.064947,0.015282,1,1,0,1760.156126,1760.156126,1760.156126
1819970.04100000,7648452.03900000,3770,1819970.041000,7648452.039000,1500000US481130181392,481130000000.000000,1819970.041000,7648452.039000,0.792409,0.449109,0.311367,4.666855,0.537149,0.749281,0.073030,0.245543,1,1,0,6056.237635,6056.237635,6056.237635
1818939.11700000,7648738.72200000,3771,1818939.117000,7648738.722000,1500000US481130181394,481130000000.000000,1818939.117000,7648738.722000,0.849907,0.267658,0.043426,4.919732,0.312741,0.801580,0.040892,0.013011,1,1,0,7017.871022,7017.871022,7017.871022
1821032.49800000,7648865.35600000,3772,1821032.498000,7648865.356000,1500000US481130181402,481130000000.000000,1821032.498000,7648865.356000,0.764282,0.202592,0.010264,4.984266,0.315497,0.924628,0.029765,0.045607,1,1,0,4932.146298,4932.146298,4932.146298
1825522.11800000,7649022.78300000,3773,1825522.118000,7649022.783000,1500000US483970403011,483970000000.000000,1825522.118000,7649022.783000,0.762048,0.293173,0.067416,4.803259,0.304410,0.746432,0.047201,0.066959,1,1,0,832.565570,832.565570,832.565570
1823044.58800000,7649453.91900000,3774,1823044.588000,7649453.919000,1500000US481130181244,481130000000.000000,1823044.588000,7649453.919000,0.819780,0.082051,0.000000,4.942474,0.190576,0.819780,0.000000,0.000000,1,1,0,2853.609978,2853.609978,2853.609978
1824092.62300000,7649869.35100000,3775,1824092.623000,7649869.351000,1500000US481130181243,481130000000.000000,1824092.623000,7649869.351000,0.678669,0.250046,0.000000,4.983401,0.284257,0.876439,0.026686,0.010967,1,1,0,1790.035450,1790.035450,1790.035450
1829110.40200000,7649932.47300000,3776,1829110.402000,7649932.473000,1500000US483970403023,483970000000.000000,1829110.402000,7649932.473000,0.877224,0.037960,0.027027,4.855665,0.316062,0.843416,0.086595,0.000000,1,1,0,3234.125080,3234.125080,3234.125080
1821397.32100000,7649966.88100000,3777,1821397.321000,7649966.881000,1500000US481130181403,481130000000.000000,1821397.321000,7649966.881000,0.558662,0.224905,0.094763,4.826612,0.319424,0.861499,0.008895,0.085981,1,1,0,4486.948188,4486.948188,4486.948188
1820267.26700000,7651102.45800000,3778,1820267.267000,7651102.458000,1500000US481130181391,481130000000.000000,1820267.267000,7651102.458000,0.719285,0.138496,0.174009,5.040685,0.411000,0.944899,0.096054,0.000000,1,1,0,5767.840554,5767.840554,5767.840554
1828568.34800000,7651196.14200000,3779,1828568.348000,7651196.142000,1500000US483970401012,483970000000.000000,1828568.348000,7651196.142000,0.787814,0.077778,0.041026,4.916801,0.212172,0.884588,0.032616,0.045520,1,1,0,3041.003466,3041.003466,3041.003466
1824125.83200000,7651557.15400000,3780,1824125.832000,7651557.154000,1500000US481130181242,481130000000.000000,1824125.832000,7651557.154000,0.562753,0.152600,0.031486,5.052028,0.206742,0.926191,0.005294,0.026160,1,1,0,2501.134531,2501.134531,2501.134531
1831444.58400000,7652477.54900000,3781,1831444.584000,7652477.549000,1500000US483970402002,483970000000.000000,1831444.584000,7652477.549000,0.958716,0.065632,0.023702,4.939769,0.272467,0.805928,0.037403,0.004587,1,1,0,6186.262290,6186.262290,6186.262290
1828349.68200000,7652570.24200000,3782,1828349.682000,7652570.242000,1500000US483970401011,483970000000.000000,1828349.682000,7652570.242000,0.846740,0.124606,0.060221,5.055554,0.150772,0.965227,0.006322,0.012381,1,1,0,3730.302288,3730.302288,3730.302288
1822615.78400000,7652647.68600000,3783,1822615.784000,7652647.686000,1500000US481130181241,481130000000.000000,1822615.784000,7652647.686000,0.690999,0.126885,0.000000,4.858796,0.240331,0.823556,0.032691,0.026123,1,1,0,4348.744210,4348.744210,4348.744210
1828413.57200000,7653922.72900000,3784,1828413.572000,7653922.729000,1500000US483970401022,483970000000.000000,1828413.572000,7653922.729000,0.943288,0.079344,0.000000,5.073260,0.147305,0.951309,0.020681,0.000000,1,1,0,4860.719398,4860.719398,4860.719398
1830840.25200000,7654883.00300000,3785,1830840.252000,7654883.003000,1500000US483970402001,483970000000.000000,1830840.252000,7654883.003000,0.772700,0.207122,0.045161,5.009910,0.248101,0.862315,0.029674,0.012463,0,1,0,7120.403249,7120.403249,7120.403249
1821676.77800000,7655518.42700000,3786,1821676.778000,7655518.427000,1500000US481130181221,481130000000.000000,1821676.778000,7655518.427000,0.801050,0.119160,0.017488,4.947012,0.327230,0.907087,0.053368,0.015923,0,1,0,7117.700749,7117.700749,7117.700749
1827425.24200000,7655574.24400000,3787,1827425.242000,7655574.244000,1500000US483970401021,483970000000.000000,1827425.242000,7655574.244000,0.816443,0.206680,0.000000,4.913454,0.336579,0.879817,0.028832,0.034542,0,1,0,6002.090255,6002.090255,6002.090255
1823454.52400000,7657643.04900000,3788,1823454.524000,7657643.049000,1500000US480850313111,480850000000.000000,1823454.524000,7657643.049000,0.788245,0.130798,0.064916,4.993489,0.141826,0.833189,0.011524,0.014693,1,1,0,8233.993710,8233.993710,8233.993710
1821751.27400000,7657713.72500000,3789,1821751.274000,7657713.725000,1500000US480850313112,480850000000.000000,1821751.274000,7657713.725000,0.704443,0.105347,0.035439,4.943371,0.248031,0.890396,0.030859,0.050545,1,1,0,8948.732549,8948.732549,8948.732549
1826436.55900000,7658728.50800000,3790,1826436.559000,7658728.508000,1500000US480850313102,480850000000.000000,1826436.559000,7658728.508000,0.735749,0.280234,0.108520,4.928355,0.275604,0.828982,0.082312,0.026372,1,1,0,8971.341563,8971.341563,8971.341563
1833108.92700000,7658812.66400000,3791,1833108.927000,7658812.664000,1500000US480850312021,480850000000.000000,1833108.927000,7658812.664000,0.798881,0.101712,0.075099,4.840771,0.321659,0.898947,0.021725,0.094470,0,1,0,11573.455972,11573.455972,11573.455972
1823038.03600000,7659419.17400000,3792,1823038.036000,7659419.174000,1500000US480850313101,480850000000.000000,1823038.036000,7659419.174000,0.938182,0.069091,0.027855,4.616118,0.446791,0.810390,0.055065,0.029091,1,1,0,10054.774388,10054.774388,10054.774388
1824019.72700000,7659679.10800000,3793,1824019.727000,7659679.108000,1500000US480850313104,480850000000.000000,1824019.727000,7659679.108000,0.947826,0.070481,0.013605,5.023623,0.174368,0.941419,0.000000,0.004119,1,1,0,10077.877944,10077.877944,10077.877944
1822343.66200000,7659830.83000000,3794,1822343.662000,7659830.830000,1500000US480850313092,480850000000.000000,1822343.662000,7659830.830000,0.773140,0.050817,0.052430,4.656596,0.313105,0.767724,0.011194,0.076959,1,1,0,10660.098382,10660.098382,10660.098382
